#  r/R             c            rho               A1          A2            A3         A4            A5
  1.884107E-01  4.628655E+07  3.925573E+01  4.526044E+01  1.430055E+00  1.666429E+00  4.016432E-01  1.847352E+00
  1.875918E-01  4.634190E+07  3.956926E+01  4.548770E+01  1.421369E+00  1.666425E+00  3.998342E-01  1.852803E+00
  1.867791E-01  4.639674E+07  3.988247E+01  4.571429E+01  1.412753E+00  1.666420E+00  3.980664E-01  1.858213E+00
  1.859725E-01  4.645107E+07  4.019537E+01  4.594022E+01  1.404209E+00  1.666415E+00  3.963391E-01  1.863581E+00
  1.851719E-01  4.650488E+07  4.050792E+01  4.616547E+01  1.395736E+00  1.666410E+00  3.946514E-01  1.868909E+00
  1.843773E-01  4.655818E+07  4.082013E+01  4.639005E+01  1.387333E+00  1.666404E+00  3.930024E-01  1.874196E+00
  1.835887E-01  4.661097E+07  4.113197E+01  4.661394E+01  1.378999E+00  1.666398E+00  3.913909E-01  1.879443E+00
  1.828058E-01  4.666325E+07  4.144345E+01  4.683716E+01  1.370734E+00  1.666392E+00  3.898160E-01  1.884650E+00
  1.820288E-01  4.671504E+07  4.175454E+01  4.705970E+01  1.362537E+00  1.666386E+00  3.882741E-01  1.889818E+00
  1.812575E-01  4.676633E+07  4.206525E+01  4.728154E+01  1.354409E+00  1.666379E+00  3.867498E-01  1.894947E+00
  1.804919E-01  4.681713E+07  4.237555E+01  4.750271E+01  1.346347E+00  1.666373E+00  3.852300E-01  1.900038E+00
  1.797320E-01  4.686744E+07  4.268543E+01  4.772318E+01  1.338351E+00  1.666366E+00  3.837280E-01  1.905091E+00
  1.789775E-01  4.691727E+07  4.299489E+01  4.794297E+01  1.330421E+00  1.666360E+00  3.822576E-01  1.910105E+00
  1.782286E-01  4.696661E+07  4.330392E+01  4.816207E+01  1.322556E+00  1.666353E+00  3.808189E-01  1.915082E+00
  1.774852E-01  4.701549E+07  4.361251E+01  4.838048E+01  1.314756E+00  1.666347E+00  3.794111E-01  1.920022E+00
  1.767471E-01  4.706389E+07  4.392066E+01  4.859821E+01  1.307019E+00  1.666340E+00  3.780334E-01  1.924926E+00
  1.760144E-01  4.711183E+07  4.422837E+01  4.881526E+01  1.299345E+00  1.666334E+00  3.766848E-01  1.929793E+00
  1.752869E-01  4.715930E+07  4.453563E+01  4.903162E+01  1.291734E+00  1.666328E+00  3.753644E-01  1.934625E+00
  1.745646E-01  4.720631E+07  4.484244E+01  4.924731E+01  1.284184E+00  1.666322E+00  3.740714E-01  1.939421E+00
  1.738474E-01  4.725287E+07  4.514880E+01  4.946232E+01  1.276694E+00  1.666316E+00  3.728048E-01  1.944183E+00
  1.731353E-01  4.729898E+07  4.545471E+01  4.967666E+01  1.269265E+00  1.666311E+00  3.715638E-01  1.948910E+00
  1.724282E-01  4.734465E+07  4.576016E+01  4.989033E+01  1.261896E+00  1.666306E+00  3.703475E-01  1.953604E+00
  1.717260E-01  4.738987E+07  4.606515E+01  5.010333E+01  1.254585E+00  1.666301E+00  3.691551E-01  1.958264E+00
  1.710287E-01  4.743466E+07  4.636970E+01  5.031567E+01  1.247333E+00  1.666297E+00  3.679856E-01  1.962892E+00
  1.703362E-01  4.747902E+07  4.667379E+01  5.052736E+01  1.240138E+00  1.666294E+00  3.668384E-01  1.967487E+00
  1.696485E-01  4.752295E+07  4.697742E+01  5.073840E+01  1.232999E+00  1.666291E+00  3.657127E-01  1.972050E+00
  1.689655E-01  4.756645E+07  4.728061E+01  5.094879E+01  1.225916E+00  1.666288E+00  3.646076E-01  1.976581E+00
  1.682871E-01  4.760954E+07  4.758336E+01  5.115853E+01  1.218889E+00  1.666286E+00  3.635226E-01  1.981081E+00
  1.676132E-01  4.765221E+07  4.788565E+01  5.136765E+01  1.211916E+00  1.666284E+00  3.624568E-01  1.985551E+00
  1.669438E-01  4.769447E+07  4.818751E+01  5.157613E+01  1.204997E+00  1.666283E+00  3.614097E-01  1.989991E+00
  1.662789E-01  4.773632E+07  4.848893E+01  5.178400E+01  1.198131E+00  1.666282E+00  3.603807E-01  1.994401E+00
  1.656183E-01  4.777777E+07  4.878991E+01  5.199124E+01  1.191318E+00  1.666282E+00  3.593692E-01  1.998781E+00
  1.649621E-01  4.781883E+07  4.909047E+01  5.219788E+01  1.184556E+00  1.666282E+00  3.583746E-01  2.003133E+00
  1.643101E-01  4.785948E+07  4.939060E+01  5.240391E+01  1.177846E+00  1.666282E+00  3.573965E-01  2.007456E+00
  1.636622E-01  4.789974E+07  4.969031E+01  5.260934E+01  1.171186E+00  1.666283E+00  3.564344E-01  2.011751E+00
  1.630185E-01  4.793962E+07  4.998961E+01  5.281419E+01  1.164576E+00  1.666284E+00  3.554880E-01  2.016018E+00
  1.623789E-01  4.797911E+07  5.028850E+01  5.301845E+01  1.158016E+00  1.666285E+00  3.545568E-01  2.020259E+00
  1.617433E-01  4.801822E+07  5.058698E+01  5.322213E+01  1.151503E+00  1.666286E+00  3.536404E-01  2.024472E+00
  1.611116E-01  4.805695E+07  5.088506E+01  5.342525E+01  1.145039E+00  1.666287E+00  3.527387E-01  2.028659E+00
  1.604838E-01  4.809531E+07  5.118276E+01  5.362780E+01  1.138622E+00  1.666289E+00  3.518513E-01  2.032821E+00
  1.598599E-01  4.813329E+07  5.148006E+01  5.382980E+01  1.132252E+00  1.666290E+00  3.509780E-01  2.036956E+00
  1.592397E-01  4.817090E+07  5.177699E+01  5.403124E+01  1.125929E+00  1.666291E+00  3.501186E-01  2.041067E+00
  1.586233E-01  4.820815E+07  5.207353E+01  5.423214E+01  1.119650E+00  1.666292E+00  3.492729E-01  2.045152E+00
  1.580106E-01  4.824503E+07  5.236971E+01  5.443251E+01  1.113417E+00  1.666293E+00  3.484408E-01  2.049213E+00
  1.574014E-01  4.828156E+07  5.266553E+01  5.463235E+01  1.107229E+00  1.666294E+00  3.476221E-01  2.053251E+00
  1.567959E-01  4.831772E+07  5.296099E+01  5.483166E+01  1.101084E+00  1.666294E+00  3.468167E-01  2.057264E+00
  1.561938E-01  4.835353E+07  5.325610E+01  5.503046E+01  1.094982E+00  1.666294E+00  3.460246E-01  2.061255E+00
  1.555953E-01  4.838898E+07  5.355087E+01  5.522874E+01  1.088924E+00  1.666293E+00  3.452456E-01  2.065222E+00
  1.550001E-01  4.842409E+07  5.384530E+01  5.542653E+01  1.082908E+00  1.666292E+00  3.444797E-01  2.069167E+00
  1.544084E-01  4.845884E+07  5.413940E+01  5.562381E+01  1.076934E+00  1.666290E+00  3.437269E-01  2.073089E+00
  1.538200E-01  4.849325E+07  5.443317E+01  5.582060E+01  1.071001E+00  1.666287E+00  3.429831E-01  2.076990E+00
  1.532348E-01  4.852732E+07  5.472662E+01  5.601691E+01  1.065109E+00  1.666284E+00  3.422432E-01  2.080870E+00
  1.526529E-01  4.856105E+07  5.501975E+01  5.621273E+01  1.059257E+00  1.666280E+00  3.415107E-01  2.084728E+00
  1.520742E-01  4.859444E+07  5.531257E+01  5.640808E+01  1.053445E+00  1.666276E+00  3.407903E-01  2.088565E+00
  1.514986E-01  4.862750E+07  5.560509E+01  5.660296E+01  1.047672E+00  1.666271E+00  3.400823E-01  2.092381E+00
  1.509262E-01  4.866023E+07  5.589731E+01  5.679737E+01  1.041937E+00  1.666265E+00  3.393865E-01  2.096177E+00
  1.503568E-01  4.869264E+07  5.618923E+01  5.699133E+01  1.036241E+00  1.666259E+00  3.386996E-01  2.099953E+00
  1.497904E-01  4.872472E+07  5.648087E+01  5.718483E+01  1.030583E+00  1.666252E+00  3.380159E-01  2.103710E+00
  1.492271E-01  4.875649E+07  5.677221E+01  5.737788E+01  1.024961E+00  1.666245E+00  3.373383E-01  2.107447E+00
  1.486667E-01  4.878794E+07  5.706328E+01  5.757049E+01  1.019377E+00  1.666237E+00  3.366721E-01  2.111165E+00
  1.481092E-01  4.881909E+07  5.735407E+01  5.776266E+01  1.013828E+00  1.666230E+00  3.360174E-01  2.114864E+00
  1.475546E-01  4.884992E+07  5.764460E+01  5.795440E+01  1.008315E+00  1.666222E+00  3.353739E-01  2.118544E+00
  1.470028E-01  4.888046E+07  5.793485E+01  5.814571E+01  1.002838E+00  1.666213E+00  3.347413E-01  2.122206E+00
  1.464538E-01  4.891069E+07  5.822485E+01  5.833659E+01  9.973952E-01  1.666205E+00  3.341195E-01  2.125851E+00
  1.459076E-01  4.894062E+07  5.851460E+01  5.852705E+01  9.919869E-01  1.666196E+00  3.335082E-01  2.129477E+00
  1.453641E-01  4.897026E+07  5.880410E+01  5.871709E+01  9.866126E-01  1.666188E+00  3.329072E-01  2.133086E+00
  1.448233E-01  4.899960E+07  5.909336E+01  5.890673E+01  9.812718E-01  1.666179E+00  3.323161E-01  2.136678E+00
  1.442852E-01  4.902866E+07  5.938238E+01  5.909595E+01  9.759641E-01  1.666170E+00  3.317346E-01  2.140253E+00
  1.437497E-01  4.905743E+07  5.967117E+01  5.928478E+01  9.706891E-01  1.666161E+00  3.311625E-01  2.143812E+00
  1.432168E-01  4.908591E+07  5.995973E+01  5.947320E+01  9.654464E-01  1.666153E+00  3.305994E-01  2.147354E+00
  1.426865E-01  4.911412E+07  6.024807E+01  5.966124E+01  9.602356E-01  1.666144E+00  3.300450E-01  2.150880E+00
  1.421587E-01  4.914204E+07  6.053620E+01  5.984888E+01  9.550563E-01  1.666136E+00  3.294990E-01  2.154391E+00
  1.416334E-01  4.916969E+07  6.082412E+01  6.003614E+01  9.499081E-01  1.666127E+00  3.289610E-01  2.157886E+00
  1.411105E-01  4.919707E+07  6.111184E+01  6.022302E+01  9.447906E-01  1.666119E+00  3.284308E-01  2.161365E+00
  1.405901E-01  4.922418E+07  6.139936E+01  6.040953E+01  9.397035E-01  1.666111E+00  3.279078E-01  2.164830E+00
  1.400722E-01  4.925102E+07  6.168669E+01  6.059566E+01  9.346463E-01  1.666103E+00  3.273919E-01  2.168280E+00
  1.395565E-01  4.927759E+07  6.197383E+01  6.078143E+01  9.296187E-01  1.666096E+00  3.268828E-01  2.171715E+00
  1.390432E-01  4.930390E+07  6.226080E+01  6.096683E+01  9.246202E-01  1.666089E+00  3.263800E-01  2.175136E+00
  1.385323E-01  4.932995E+07  6.254759E+01  6.115188E+01  9.196506E-01  1.666082E+00  3.258833E-01  2.178543E+00
  1.380236E-01  4.935575E+07  6.283421E+01  6.133658E+01  9.147095E-01  1.666075E+00  3.253924E-01  2.181936E+00
  1.375171E-01  4.938128E+07  6.312067E+01  6.152092E+01  9.097965E-01  1.666069E+00  3.249069E-01  2.185315E+00
  1.370129E-01  4.940657E+07  6.340698E+01  6.170493E+01  9.049113E-01  1.666063E+00  3.244267E-01  2.188682E+00
  1.365109E-01  4.943160E+07  6.369314E+01  6.188859E+01  9.000535E-01  1.666057E+00  3.239514E-01  2.192035E+00
  1.360110E-01  4.945639E+07  6.397916E+01  6.207192E+01  8.952228E-01  1.666052E+00  3.234807E-01  2.195375E+00
  1.355133E-01  4.948092E+07  6.426504E+01  6.225493E+01  8.904188E-01  1.666047E+00  3.230144E-01  2.198702E+00
  1.350176E-01  4.950522E+07  6.455079E+01  6.243760E+01  8.856412E-01  1.666042E+00  3.225522E-01  2.202017E+00
  1.345241E-01  4.952927E+07  6.483642E+01  6.261996E+01  8.808896E-01  1.666038E+00  3.220939E-01  2.205320E+00
  1.340326E-01  4.955308E+07  6.512194E+01  6.280200E+01  8.761638E-01  1.666034E+00  3.216393E-01  2.208611E+00
  1.335431E-01  4.957665E+07  6.540734E+01  6.298373E+01  8.714635E-01  1.666030E+00  3.211881E-01  2.211890E+00
  1.330555E-01  4.959999E+07  6.569264E+01  6.316515E+01  8.667882E-01  1.666027E+00  3.207401E-01  2.215157E+00
  1.325700E-01  4.962309E+07  6.597784E+01  6.334627E+01  8.621377E-01  1.666023E+00  3.202951E-01  2.218413E+00
  1.320864E-01  4.964595E+07  6.626296E+01  6.352710E+01  8.575118E-01  1.666021E+00  3.198529E-01  2.221658E+00
  1.316047E-01  4.966859E+07  6.654799E+01  6.370763E+01  8.529100E-01  1.666018E+00  3.194133E-01  2.224892E+00
  1.311249E-01  4.969099E+07  6.683294E+01  6.388787E+01  8.483321E-01  1.666016E+00  3.189761E-01  2.228115E+00
  1.306469E-01  4.971317E+07  6.711783E+01  6.406783E+01  8.437777E-01  1.666014E+00  3.185411E-01  2.231327E+00
  1.301708E-01  4.973512E+07  6.740265E+01  6.424752E+01  8.392467E-01  1.666012E+00  3.181082E-01  2.234529E+00
  1.296965E-01  4.975685E+07  6.768741E+01  6.442692E+01  8.347387E-01  1.666010E+00  3.176771E-01  2.237721E+00
  1.292239E-01  4.977835E+07  6.797213E+01  6.460606E+01  8.302534E-01  1.666009E+00  3.172477E-01  2.240902E+00
  1.287531E-01  4.979963E+07  6.825680E+01  6.478493E+01  8.257906E-01  1.666007E+00  3.168198E-01  2.244074E+00
  1.282841E-01  4.982069E+07  6.854143E+01  6.496354E+01  8.213499E-01  1.666006E+00  3.163932E-01  2.247237E+00
  1.278167E-01  4.984153E+07  6.882603E+01  6.514190E+01  8.169312E-01  1.666005E+00  3.159652E-01  2.250389E+00
  1.273510E-01  4.986214E+07  6.911061E+01  6.532000E+01  8.125345E-01  1.666003E+00  3.155309E-01  2.253533E+00
  1.268870E-01  4.988253E+07  6.939517E+01  6.549785E+01  8.081592E-01  1.666001E+00  3.150930E-01  2.256667E+00
  1.264246E-01  4.990271E+07  6.967971E+01  6.567546E+01  8.038050E-01  1.665999E+00  3.146552E-01  2.259792E+00
  1.259638E-01  4.992268E+07  6.996425E+01  6.585284E+01  7.994716E-01  1.665997E+00  3.142173E-01  2.262909E+00
  1.255046E-01  4.994243E+07  7.024878E+01  6.602997E+01  7.951588E-01  1.665995E+00  3.137794E-01  2.266016E+00
  1.250470E-01  4.996198E+07  7.053332E+01  6.620687E+01  7.908664E-01  1.665992E+00  3.133412E-01  2.269115E+00
  1.245909E-01  4.998131E+07  7.081787E+01  6.638355E+01  7.865940E-01  1.665990E+00  3.129027E-01  2.272206E+00
  1.241364E-01  5.000043E+07  7.110244E+01  6.656001E+01  7.823415E-01  1.665987E+00  3.124637E-01  2.275289E+00
  1.236833E-01  5.001935E+07  7.138703E+01  6.673624E+01  7.781085E-01  1.665985E+00  3.120240E-01  2.278363E+00
  1.232317E-01  5.003807E+07  7.167165E+01  6.691226E+01  7.738949E-01  1.665982E+00  3.115837E-01  2.281429E+00
  1.227815E-01  5.005658E+07  7.195631E+01  6.708807E+01  7.697004E-01  1.665979E+00  3.111425E-01  2.284488E+00
  1.223328E-01  5.007489E+07  7.224101E+01  6.726368E+01  7.655247E-01  1.665976E+00  3.107004E-01  2.287539E+00
  1.218855E-01  5.009300E+07  7.252576E+01  6.743908E+01  7.613676E-01  1.665973E+00  3.102573E-01  2.290583E+00
  1.214396E-01  5.011091E+07  7.281056E+01  6.761428E+01  7.572289E-01  1.665969E+00  3.098130E-01  2.293619E+00
  1.209951E-01  5.012863E+07  7.309543E+01  6.778929E+01  7.531084E-01  1.665966E+00  3.093675E-01  2.296648E+00
  1.205519E-01  5.014614E+07  7.338036E+01  6.796410E+01  7.490057E-01  1.665962E+00  3.089207E-01  2.299670E+00
  1.201100E-01  5.016347E+07  7.366536E+01  6.813873E+01  7.449207E-01  1.665958E+00  3.084724E-01  2.302686E+00
  1.196695E-01  5.018060E+07  7.395045E+01  6.831317E+01  7.408532E-01  1.665954E+00  3.080227E-01  2.305694E+00
  1.192302E-01  5.019754E+07  7.423562E+01  6.848744E+01  7.368029E-01  1.665950E+00  3.075713E-01  2.308696E+00
  1.187922E-01  5.021428E+07  7.452088E+01  6.866153E+01  7.327696E-01  1.665946E+00  3.071183E-01  2.311692E+00
  1.183555E-01  5.023085E+07  7.480624E+01  6.883544E+01  7.287531E-01  1.665942E+00  3.066631E-01  2.314681E+00
  1.179200E-01  5.024722E+07  7.509171E+01  6.900919E+01  7.247532E-01  1.665937E+00  3.062020E-01  2.317664E+00
  1.174857E-01  5.026341E+07  7.537728E+01  6.918277E+01  7.207696E-01  1.665933E+00  3.057341E-01  2.320641E+00
  1.170526E-01  5.027942E+07  7.566296E+01  6.935619E+01  7.168021E-01  1.665928E+00  3.052630E-01  2.323611E+00
  1.166206E-01  5.029524E+07  7.594877E+01  6.952945E+01  7.128505E-01  1.665924E+00  3.047897E-01  2.326576E+00
  1.161899E-01  5.031089E+07  7.623469E+01  6.970255E+01  7.089147E-01  1.665919E+00  3.043140E-01  2.329535E+00
  1.157603E-01  5.032635E+07  7.652075E+01  6.987551E+01  7.049943E-01  1.665915E+00  3.038359E-01  2.332489E+00
  1.153318E-01  5.034164E+07  7.680695E+01  7.004832E+01  7.010892E-01  1.665910E+00  3.033554E-01  2.335437E+00
  1.149044E-01  5.035676E+07  7.709328E+01  7.022098E+01  6.971993E-01  1.665906E+00  3.028725E-01  2.338380E+00
  1.144780E-01  5.037170E+07  7.737977E+01  7.039350E+01  6.933242E-01  1.665901E+00  3.023870E-01  2.341317E+00
  1.140528E-01  5.038646E+07  7.766641E+01  7.056588E+01  6.894640E-01  1.665896E+00  3.018990E-01  2.344249E+00
  1.136286E-01  5.040105E+07  7.795320E+01  7.073813E+01  6.856182E-01  1.665892E+00  3.014085E-01  2.347177E+00
  1.132055E-01  5.041547E+07  7.824017E+01  7.091025E+01  6.817869E-01  1.665887E+00  3.009164E-01  2.350099E+00
  1.127833E-01  5.042972E+07  7.852730E+01  7.108224E+01  6.779698E-01  1.665882E+00  3.004229E-01  2.353016E+00
  1.123622E-01  5.044380E+07  7.881462E+01  7.125410E+01  6.741666E-01  1.665877E+00  2.999271E-01  2.355929E+00
  1.119420E-01  5.045771E+07  7.910211E+01  7.142585E+01  6.703774E-01  1.665873E+00  2.994280E-01  2.358838E+00
  1.115229E-01  5.047145E+07  7.938980E+01  7.159747E+01  6.666018E-01  1.665868E+00  2.989253E-01  2.361742E+00
  1.111046E-01  5.048503E+07  7.967768E+01  7.176898E+01  6.628397E-01  1.665863E+00  2.984190E-01  2.364641E+00
  1.106874E-01  5.049844E+07  7.996576E+01  7.194037E+01  6.590910E-01  1.665858E+00  2.979090E-01  2.367537E+00
  1.102710E-01  5.051169E+07  8.025405E+01  7.211166E+01  6.553554E-01  1.665854E+00  2.973952E-01  2.370428E+00
  1.098555E-01  5.052477E+07  8.054254E+01  7.228284E+01  6.516328E-01  1.665849E+00  2.968775E-01  2.373316E+00
  1.094410E-01  5.053770E+07  8.083126E+01  7.245392E+01  6.479231E-01  1.665844E+00  2.963559E-01  2.376199E+00
  1.090273E-01  5.055046E+07  8.112019E+01  7.262490E+01  6.442261E-01  1.665839E+00  2.958303E-01  2.379079E+00
  1.086144E-01  5.056306E+07  8.140936E+01  7.279578E+01  6.405416E-01  1.665834E+00  2.953005E-01  2.381955E+00
  1.082025E-01  5.057550E+07  8.169875E+01  7.296656E+01  6.368694E-01  1.665829E+00  2.947667E-01  2.384827E+00
  1.077913E-01  5.058778E+07  8.198839E+01  7.313725E+01  6.332095E-01  1.665825E+00  2.942285E-01  2.387696E+00
  1.073810E-01  5.059990E+07  8.227826E+01  7.330786E+01  6.295616E-01  1.665820E+00  2.936861E-01  2.390562E+00
  1.069714E-01  5.061187E+07  8.256839E+01  7.347838E+01  6.259257E-01  1.665815E+00  2.931394E-01  2.393424E+00
  1.065626E-01  5.062368E+07  8.285877E+01  7.364881E+01  6.223015E-01  1.665810E+00  2.925881E-01  2.396283E+00
  1.061547E-01  5.063534E+07  8.314940E+01  7.381916E+01  6.186889E-01  1.665805E+00  2.920324E-01  2.399139E+00
  1.057474E-01  5.064684E+07  8.344031E+01  7.398944E+01  6.150878E-01  1.665800E+00  2.914721E-01  2.401992E+00
  1.053409E-01  5.065819E+07  8.373148E+01  7.415964E+01  6.114981E-01  1.665795E+00  2.909072E-01  2.404842E+00
  1.049352E-01  5.066939E+07  8.402292E+01  7.432976E+01  6.079195E-01  1.665790E+00  2.903375E-01  2.407689E+00
  1.045301E-01  5.068044E+07  8.431465E+01  7.449982E+01  6.043520E-01  1.665785E+00  2.897631E-01  2.410534E+00
  1.041258E-01  5.069133E+07  8.460666E+01  7.466981E+01  6.007954E-01  1.665780E+00  2.891838E-01  2.413375E+00
  1.037221E-01  5.070208E+07  8.489896E+01  7.483973E+01  5.972496E-01  1.665775E+00  2.885995E-01  2.416215E+00
  1.033191E-01  5.071268E+07  8.519155E+01  7.500959E+01  5.937144E-01  1.665770E+00  2.880103E-01  2.419051E+00
  1.029168E-01  5.072313E+07  8.548445E+01  7.517939E+01  5.901898E-01  1.665765E+00  2.874160E-01  2.421886E+00
  1.025151E-01  5.073343E+07  8.577764E+01  7.534913E+01  5.866755E-01  1.665760E+00  2.868166E-01  2.424718E+00
  1.021140E-01  5.074358E+07  8.607115E+01  7.551882E+01  5.831715E-01  1.665755E+00  2.862120E-01  2.427548E+00
  1.017136E-01  5.075360E+07  8.636497E+01  7.568845E+01  5.796777E-01  1.665750E+00  2.856021E-01  2.430375E+00
  1.013138E-01  5.076346E+07  8.665911E+01  7.585804E+01  5.761938E-01  1.665745E+00  2.849869E-01  2.433201E+00
  1.009145E-01  5.077318E+07  8.695358E+01  7.602757E+01  5.727199E-01  1.665740E+00  2.843663E-01  2.436025E+00
  1.005159E-01  5.078276E+07  8.724837E+01  7.619706E+01  5.692557E-01  1.665735E+00  2.837402E-01  2.438847E+00
  1.001178E-01  5.079220E+07  8.754350E+01  7.636650E+01  5.658011E-01  1.665730E+00  2.831086E-01  2.441667E+00
  9.972023E-02  5.080149E+07  8.783896E+01  7.653590E+01  5.623561E-01  1.665725E+00  2.824714E-01  2.444485E+00
  9.932322E-02  5.081064E+07  8.813477E+01  7.670526E+01  5.589204E-01  1.665720E+00  2.818285E-01  2.447301E+00
  9.892675E-02  5.081965E+07  8.843092E+01  7.687458E+01  5.554941E-01  1.665715E+00  2.811799E-01  2.450116E+00
  9.853080E-02  5.082853E+07  8.872743E+01  7.704387E+01  5.520770E-01  1.665710E+00  2.805254E-01  2.452930E+00
  9.813534E-02  5.083726E+07  8.902429E+01  7.721313E+01  5.486689E-01  1.665705E+00  2.798651E-01  2.455742E+00
  9.774038E-02  5.084585E+07  8.932151E+01  7.738235E+01  5.452697E-01  1.665700E+00  2.791989E-01  2.458553E+00
  9.734589E-02  5.085431E+07  8.961910E+01  7.755154E+01  5.418795E-01  1.665695E+00  2.785267E-01  2.461362E+00
  9.695187E-02  5.086263E+07  8.991705E+01  7.772070E+01  5.384979E-01  1.665690E+00  2.778484E-01  2.464170E+00
  9.655831E-02  5.087082E+07  9.021538E+01  7.788984E+01  5.351250E-01  1.665685E+00  2.771640E-01  2.466977E+00
  9.616519E-02  5.087887E+07  9.051409E+01  7.805895E+01  5.317606E-01  1.665680E+00  2.764734E-01  2.469783E+00
  9.577249E-02  5.088678E+07  9.081318E+01  7.822805E+01  5.284047E-01  1.665675E+00  2.757765E-01  2.472588E+00
  9.538022E-02  5.089456E+07  9.111266E+01  7.839712E+01  5.250570E-01  1.665671E+00  2.750734E-01  2.475392E+00
  9.498835E-02  5.090221E+07  9.141252E+01  7.856617E+01  5.217176E-01  1.665666E+00  2.743640E-01  2.478195E+00
  9.459687E-02  5.090973E+07  9.171279E+01  7.873520E+01  5.183863E-01  1.665661E+00  2.736481E-01  2.480997E+00
  9.420578E-02  5.091711E+07  9.201345E+01  7.890422E+01  5.150631E-01  1.665657E+00  2.729257E-01  2.483799E+00
  9.381505E-02  5.092436E+07  9.231451E+01  7.907323E+01  5.117477E-01  1.665652E+00  2.721967E-01  2.486600E+00
  9.342469E-02  5.093148E+07  9.261598E+01  7.924222E+01  5.084402E-01  1.665647E+00  2.714611E-01  2.489400E+00
  9.303467E-02  5.093847E+07  9.291786E+01  7.941120E+01  5.051405E-01  1.665643E+00  2.707188E-01  2.492199E+00
  9.264499E-02  5.094533E+07  9.322015E+01  7.958017E+01  5.018484E-01  1.665639E+00  2.699698E-01  2.494999E+00
